date,t2m,sp,rh,wind_speed,pwv,tp,Q,M
2018/2/23 15:45,284.73,1016.06,65.44,3.65,17.96,0.48,1,0.48
2018/2/23 16:00,284.82,1016.03,65.92,3.49,17.84,0.48,1,0.48
2018/2/23 16:15,284.69,1016.02,66.39,3.37,18.05,0.42,1,0.42
2018/2/23 16:30,284.56,1016.0,66.86,3.25,18.46,0.36,1,0.36
2018/2/23 16:45,284.44,1015.99,67.33,3.13,19.27,0.3,1,0.3
2018/2/23 17:00,284.31,1015.98,67.81,3.01,19.93,0.24,1,0.24
2018/2/23 17:15,284.41,1015.9,67.79,2.98,19.93,0.25,1,0.25
2018/2/23 17:30,284.51,1015.83,67.77,2.94,19.8,0.25,1,0.25
2018/2/23 17:45,284.61,1015.75,67.75,2.91,20.02,0.26,1,0.26
2018/2/23 18:00,284.7,1015.68,67.74,2.88,20.22,0.26,1,0.26
2018/2/23 18:15,284.8,1015.63,67.42,2.81,20.07,0.2,1,0.2
2018/2/23 18:30,284.89,1015.59,67.1,2.74,19.77,0.13,1,0.13
2018/2/23 18:45,284.99,1015.54,66.77,2.68,19.56,0.07,1,0.07
2018/2/23 20:30,284.49,1015.67,66.48,2.24,18.42,0.01,7,0.01
2018/2/23 20:45,284.53,1015.7,66.57,2.16,18.31,0.01,1,0.01
2018/2/23 21:00,284.57,1015.73,66.66,2.09,18.08,0.01,1,0.01
2018/2/23 21:15,284.37,1015.95,66.93,2.11,18.22,0.01,1,0.01
2018/2/23 21:30,284.17,1016.17,67.21,2.14,18.32,0.01,1,0.01
2018/2/24 2:15,284.49,1019.58,78.07,1.7,20.34,0.01,19,0.01
2018/2/24 2:30,284.48,1019.67,79.84,1.79,20.11,0.01,1,0.01
2018/2/24 2:45,284.47,1019.77,81.6,1.89,19.86,0.02,1,0.02
2018/2/24 3:00,284.46,1019.86,83.36,1.99,19.83,0.02,1,0.02
2018/2/24 3:15,284.5,1019.81,82.52,2.03,19.76,0.02,1,0.02
2018/2/24 3:30,284.54,1019.77,81.68,2.07,19.66,0.01,1,0.01
2018/2/24 3:45,284.58,1019.72,80.84,2.11,19.8,0.01,1,0.01
2018/2/24 4:30,285.08,1019.31,78.31,2.07,20.28,0.01,3,0.01
2018/2/24 4:45,285.31,1019.13,77.46,2.03,19.92,0.01,1,0.01
2018/2/24 5:00,285.54,1018.95,76.62,1.99,19.65,0.01,1,0.01
2018/2/24 5:15,285.67,1018.84,75.11,2.07,18.97,0.01,1,0.01
2018/2/24 5:30,285.79,1018.73,73.61,2.15,18.53,0.01,1,0.01
2018/2/24 7:15,286.36,1018.21,64.53,2.36,18.98,0.03,7,0.03
2018/2/24 7:30,286.13,1018.36,63.26,2.54,19.13,0.05,1,0.05
2018/2/24 7:45,285.89,1018.51,61.98,2.72,19.23,0.08,1,0.08
2018/2/24 8:00,285.65,1018.65,60.71,2.89,19.71,0.1,1,0.1
2018/2/24 8:15,285.6,1018.7,60.57,3.24,20.04,0.1,1,0.1
2018/2/24 8:30,285.55,1018.75,60.43,3.59,20.23,0.1,1,0.1
2018/2/24 8:45,285.51,1018.8,60.29,3.94,19.96,0.09,1,0.09
2018/2/24 9:00,285.46,1018.85,60.15,4.29,19.65,0.09,1,0.09
2018/2/24 9:15,284.96,1019.23,63.29,4.35,19.67,0.09,1,0.09
2018/2/24 9:30,284.47,1019.62,66.43,4.41,19.92,0.08,1,0.08
2018/2/24 9:45,283.97,1020.01,69.56,4.47,20.15,0.08,1,0.08
2018/2/24 10:00,283.48,1020.4,72.7,4.53,18.91,0.07,1,0.07
2018/2/24 10:15,283.48,1020.49,73.82,4.53,17.96,0.06,1,0.06
2018/2/24 10:30,283.49,1020.57,74.93,4.53,17.58,0.06,1,0.06
2018/2/24 10:45,283.49,1020.66,76.05,4.52,17.47,0.05,1,0.05
2018/2/24 11:00,283.5,1020.74,77.17,4.52,17.57,0.04,1,0.04
2018/2/24 11:15,283.53,1020.89,77.75,4.49,17.7,0.03,1,0.03
2018/2/24 11:30,283.57,1021.04,78.34,4.46,17.72,0.03,1,0.03
2018/2/24 11:45,283.6,1021.19,78.92,4.42,17.75,0.02,1,0.02
2018/2/24 12:00,283.63,1021.34,79.51,4.39,17.72,0.01,1,0.01
2018/2/24 12:15,283.61,1021.57,79.63,4.31,18.18,0.01,1,0.01
2018/2/24 12:30,283.58,1021.8,79.76,4.22,18.54,0.01,1,0.01
2018/2/24 12:45,283.55,1022.03,79.89,4.14,18.65,0.01,1,0.01
2018/2/24 13:00,283.52,1022.26,80.01,4.05,18.66,0.01,1,0.01
2018/2/24 13:15,283.42,1022.35,80.08,4.01,18.81,0.01,1,0.01
2018/2/24 13:30,283.32,1022.45,80.15,3.97,18.67,0.01,1,0.01
2018/2/26 21:15,284.11,1013.23,76.28,3.16,17.56,0.04,223,0.04
2018/2/26 21:30,283.98,1013.24,76.52,3.32,17.79,0.08,1,0.08
2018/2/26 21:45,283.85,1013.25,76.76,3.47,17.85,0.12,1,0.12
2018/2/26 22:00,283.72,1013.26,77.0,3.62,17.94,0.16,1,0.16
2018/2/26 22:15,283.7,1013.23,77.97,3.6,18.42,0.12,1,0.12
2018/2/26 22:30,283.68,1013.2,78.94,3.57,19.32,0.09,1,0.09
2018/2/26 22:45,283.67,1013.17,79.91,3.55,20.18,0.05,1,0.05
2018/2/26 23:00,283.65,1013.14,80.88,3.52,21.22,0.01,1,0.01
2018/2/26 23:15,283.68,1013.1,81.04,3.61,21.83,0.01,1,0.01
2018/2/26 23:30,283.71,1013.06,81.2,3.71,22.03,0.01,1,0.01
2018/2/27 0:15,283.54,1013.08,81.97,3.84,20.05,0.1,3,0.1
2018/2/27 0:30,283.31,1013.16,82.42,3.78,20.26,0.19,1,0.19
2018/2/27 0:45,283.09,1013.24,82.87,3.73,20.46,0.29,1,0.29
2018/2/27 1:00,282.86,1013.33,83.32,3.68,20.94,0.38,1,0.38
2018/2/27 1:15,283.4,1013.23,82.79,3.81,21.67,0.35,1,0.35
2018/2/27 1:30,283.93,1013.13,82.26,3.95,22.63,0.32,1,0.32
2018/2/27 1:45,284.47,1013.03,81.73,4.08,23.6,0.28,1,0.28
2018/2/27 2:00,285.01,1012.94,81.19,4.22,24.88,0.25,1,0.25
2018/2/27 2:15,284.81,1012.86,80.44,4.27,25.69,0.22,1,0.22
2018/2/27 2:30,284.61,1012.79,79.69,4.32,26.04,0.19,1,0.19
2018/2/27 2:45,284.42,1012.72,78.94,4.38,26.49,0.16,1,0.16
2018/2/27 3:00,284.22,1012.65,78.19,4.43,26.83,0.13,1,0.13
2018/2/27 3:15,284.01,1012.43,78.43,4.17,26.91,0.26,1,0.26
2018/2/27 3:30,283.8,1012.22,78.66,3.91,27.33,0.39,1,0.39
2018/2/27 3:45,283.59,1012.0,78.89,3.64,28.04,0.52,1,0.52
2018/2/27 4:00,283.38,1011.79,79.12,3.38,28.67,0.65,1,0.65
2018/2/27 4:15,283.58,1011.37,79.42,3.43,29.01,0.68,1,0.68
2018/2/27 4:30,283.79,1010.95,79.72,3.49,29.0,0.71,1,0.71
2018/2/27 4:45,283.99,1010.52,80.03,3.54,28.87,0.74,1,0.74
2018/2/27 5:00,284.19,1010.1,80.33,3.59,29.42,0.77,1,0.77
2018/2/27 5:15,284.05,1009.89,80.95,3.43,28.93,0.79,1,0.79
2018/2/27 5:30,283.9,1009.68,81.58,3.26,28.69,0.81,1,0.81
2018/2/27 5:45,283.75,1009.47,82.2,3.1,28.82,0.82,1,0.82
2018/2/27 6:00,283.61,1009.26,82.83,2.93,29.24,0.84,1,0.84
2018/2/27 6:15,283.59,1009.0,83.35,2.86,29.58,0.91,1,0.91
2018/2/27 6:30,283.58,1008.73,83.86,2.79,29.58,0.98,1,0.98
2018/2/27 6:45,283.56,1008.47,84.38,2.72,29.64,1.06,1,1.06
2018/2/27 7:00,283.55,1008.2,84.89,2.65,30.46,1.13,1,1.13
2018/2/27 7:15,283.47,1008.1,85.15,2.75,30.94,1.07,1,1.07
2018/2/27 7:30,283.39,1008.0,85.41,2.84,31.19,1.01,1,1.01
2018/2/27 7:45,283.31,1007.89,85.67,2.94,31.63,0.96,1,0.96
2018/2/27 8:00,283.23,1007.79,85.93,3.03,32.2,0.9,1,0.9
2018/2/27 8:15,283.28,1007.69,86.18,3.05,31.65,0.97,1,0.97
2018/2/27 8:30,283.33,1007.59,86.42,3.06,30.85,1.04,1,1.04
2018/2/27 8:45,283.38,1007.48,86.66,3.07,30.83,1.11,1,1.11
2018/2/27 9:00,283.43,1007.38,86.91,3.08,31.22,1.18,1,1.18
2018/2/27 9:15,283.46,1007.58,88.22,3.06,31.19,1.23,1,1.23
2018/2/27 9:30,283.49,1007.78,89.53,3.03,31.02,1.29,1,1.29
2018/2/27 9:45,283.51,1007.98,90.85,3.01,30.79,1.34,1,1.34
2018/2/27 10:00,283.54,1008.18,92.16,2.98,30.15,1.4,1,1.4
2018/2/27 10:15,283.61,1008.05,92.34,2.81,29.88,1.65,1,1.65
2018/2/27 10:30,283.68,1007.93,92.52,2.64,29.77,1.9,1,1.9
2018/2/27 10:45,283.75,1007.81,92.69,2.47,29.51,2.15,1,2.15
2018/2/27 11:00,283.82,1007.69,92.87,2.3,29.66,2.4,1,2.4
2018/2/27 11:15,283.83,1007.78,92.79,2.2,29.66,2.52,1,2.52
2018/2/27 11:30,283.84,1007.86,92.7,2.1,29.75,2.64,1,2.64
2018/2/27 11:45,283.84,1007.95,92.62,1.99,29.85,2.75,1,2.75
2018/2/27 12:00,283.85,1008.04,92.53,1.89,29.71,2.87,1,2.87
2018/2/27 12:15,283.84,1008.13,92.37,2.0,29.95,3.07,1,3.07
2018/2/27 12:30,283.84,1008.22,92.22,2.11,30.31,3.27,1,3.27
2018/2/27 12:45,283.83,1008.3,92.06,2.22,30.11,3.47,1,3.47
2018/2/27 13:00,283.82,1008.39,91.9,2.33,29.95,3.67,1,3.67
2018/2/27 13:15,283.85,1008.31,92.11,2.45,29.69,3.48,1,3.48
2018/2/27 13:30,283.89,1008.24,92.31,2.56,29.38,3.29,1,3.29
2018/2/27 13:45,283.92,1008.16,92.52,2.68,28.91,3.1,1,3.1
2018/2/27 14:00,283.96,1008.09,92.73,2.8,28.78,2.91,1,2.91
2018/2/27 14:15,283.83,1008.29,92.9,3.05,28.32,2.62,1,2.62
2018/2/27 14:30,283.71,1008.5,93.08,3.3,28.29,2.33,1,2.33
2018/2/27 14:45,283.58,1008.71,93.25,3.54,28.01,2.04,1,2.04
2018/2/27 15:00,283.46,1008.91,93.42,3.79,27.04,1.75,1,1.75
2018/2/27 15:15,283.51,1008.77,93.24,3.69,26.58,1.62,1,1.62
2018/2/27 15:30,283.55,1008.62,93.05,3.6,26.08,1.49,1,1.49
2018/2/27 15:45,283.6,1008.47,92.87,3.5,25.74,1.35,1,1.35
2018/2/27 16:00,283.65,1008.33,92.69,3.4,25.51,1.22,1,1.22
2018/2/27 16:15,283.61,1008.44,92.34,3.58,25.09,1.07,1,1.07
2018/2/27 16:30,283.57,1008.55,92.0,3.75,24.72,0.91,1,0.91
2018/2/27 16:45,283.53,1008.66,91.65,3.93,23.96,0.75,1,0.75
2018/2/27 17:00,283.49,1008.77,91.31,4.1,23.08,0.6,1,0.6
2018/2/27 17:15,283.51,1008.88,90.85,4.18,22.25,0.46,1,0.46
2018/2/27 17:30,283.52,1009.0,90.38,4.25,21.07,0.33,1,0.33
2018/2/27 17:45,283.54,1009.11,89.92,4.32,19.86,0.19,1,0.19
2018/2/27 18:00,283.55,1009.22,89.46,4.4,18.8,0.05,1,0.05
2018/2/27 18:15,283.63,1009.49,89.1,4.36,18.06,0.04,1,0.04
2018/2/27 18:30,283.7,1009.77,88.75,4.31,17.49,0.03,1,0.03
2018/2/27 18:45,283.77,1010.04,88.4,4.27,17.28,0.01,1,0.01
2018/3/1 1:15,284.95,1010.5,79.94,4.63,20.79,0.15,122,0.15
2018/3/1 1:30,285.7,1010.42,79.61,4.69,20.77,0.31,1,0.31
2018/3/1 1:45,286.44,1010.33,79.28,4.75,20.9,0.46,1,0.46
2018/3/1 2:00,287.18,1010.24,78.94,4.8,21.37,0.61,1,0.61
2018/3/1 2:15,287.31,1010.25,77.98,4.74,21.42,0.48,1,0.48
2018/3/1 2:30,287.44,1010.26,77.01,4.68,21.6,0.35,1,0.35
2018/3/1 2:45,287.56,1010.27,76.05,4.62,21.87,0.21,1,0.21
2018/3/1 3:00,287.69,1010.27,75.09,4.56,21.61,0.08,1,0.08
2018/3/1 3:15,287.7,1010.11,74.24,4.45,21.14,0.15,1,0.15
2018/3/1 3:30,287.71,1009.95,73.39,4.34,20.84,0.23,1,0.23
2018/3/1 3:45,287.72,1009.8,72.54,4.23,20.62,0.3,1,0.3
2018/3/1 4:00,287.73,1009.64,71.69,4.12,20.52,0.37,1,0.37
2018/3/1 4:15,288.08,1009.38,71.43,4.08,20.91,0.7,1,0.7
2018/3/1 4:30,288.43,1009.12,71.16,4.04,21.19,1.03,1,1.03
2018/3/1 4:45,288.78,1008.86,70.89,4.0,21.25,1.37,1,1.37
2018/3/1 5:00,289.13,1008.61,70.62,3.96,21.62,1.7,1,1.7
2018/3/1 5:15,289.34,1008.39,70.98,3.94,22.05,1.41,1,1.41
2018/3/1 5:30,289.55,1008.17,71.34,3.92,22.27,1.12,1,1.12
2018/3/1 5:45,289.76,1007.95,71.7,3.9,22.36,0.83,1,0.83
2018/3/1 6:00,289.97,1007.73,72.06,3.87,22.83,0.54,1,0.54
2018/3/1 6:15,289.9,1007.53,72.79,3.81,23.24,0.62,1,0.62
2018/3/1 6:30,289.82,1007.33,73.52,3.75,23.78,0.71,1,0.71
2018/3/1 6:45,289.75,1007.13,74.25,3.69,24.46,0.79,1,0.79
2018/3/1 7:00,289.67,1006.93,74.98,3.62,24.9,0.87,1,0.87
2018/3/1 7:15,289.29,1006.99,75.97,3.62,24.87,0.91,1,0.91
2018/3/1 7:30,288.91,1007.06,76.97,3.62,24.96,0.95,1,0.95
2018/3/1 7:45,288.54,1007.13,77.96,3.61,25.42,0.98,1,0.98
2018/3/1 8:00,288.16,1007.2,78.96,3.61,25.27,1.02,1,1.02
2018/3/1 8:15,288.14,1007.2,79.3,3.64,25.3,1.02,1,1.02
2018/3/1 8:30,288.13,1007.2,79.64,3.67,25.41,1.01,1,1.01
2018/3/1 8:45,288.11,1007.2,79.98,3.7,25.68,1.0,1,1.0
2018/3/1 9:00,288.1,1007.2,80.33,3.73,26.0,1.0,1,1.0
2018/3/1 9:15,287.58,1007.38,80.2,3.82,26.63,1.01,1,1.01
2018/3/1 9:30,287.06,1007.56,80.07,3.91,26.82,1.02,1,1.02
2018/3/1 9:45,286.54,1007.74,79.95,4.0,26.51,1.03,1,1.03
2018/3/1 10:00,286.01,1007.92,79.82,4.09,25.67,1.04,1,1.04
2018/3/1 10:15,285.95,1008.13,80.17,4.27,25.98,0.98,1,0.98
2018/3/1 10:30,285.88,1008.34,80.52,4.44,26.51,0.92,1,0.92
2018/3/1 10:45,285.81,1008.55,80.88,4.61,26.86,0.85,1,0.85
2018/3/1 11:00,285.74,1008.76,81.23,4.79,26.77,0.79,1,0.79
2018/3/1 11:15,285.67,1009.05,81.5,4.81,27.12,0.86,1,0.86
2018/3/1 11:30,285.59,1009.34,81.77,4.84,27.52,0.94,1,0.94
2018/3/1 11:45,285.52,1009.63,82.03,4.87,27.73,1.01,1,1.01
2018/3/1 12:00,285.45,1009.92,82.3,4.9,27.62,1.08,1,1.08
2018/3/1 12:15,285.41,1010.11,82.61,4.96,27.85,1.1,1,1.1
2018/3/1 12:30,285.37,1010.3,82.93,5.03,27.92,1.12,1,1.12
2018/3/1 12:45,285.33,1010.5,83.24,5.1,27.76,1.13,1,1.13
2018/3/1 13:00,285.29,1010.69,83.55,5.17,27.16,1.15,1,1.15
2018/3/1 13:15,285.15,1010.78,83.86,5.24,26.95,1.22,1,1.22
2018/3/1 13:30,285.01,1010.87,84.17,5.3,26.73,1.29,1,1.29
2018/3/1 13:45,284.87,1010.97,84.48,5.37,26.79,1.36,1,1.36
2018/3/1 14:00,284.73,1011.06,84.79,5.43,26.73,1.43,1,1.43
2018/3/1 14:15,284.51,1011.11,84.67,5.35,26.87,1.47,1,1.47
2018/3/1 14:30,284.3,1011.16,84.56,5.27,27.49,1.51,1,1.51
2018/3/1 14:45,284.08,1011.21,84.44,5.18,27.63,1.55,1,1.55
2018/3/1 15:00,283.87,1011.26,84.32,5.1,27.51,1.59,1,1.59
2018/3/1 15:15,283.83,1011.19,84.0,4.9,27.19,1.81,1,1.81
2018/3/1 15:30,283.8,1011.12,83.68,4.71,27.1,2.04,1,2.04
2018/3/1 15:45,283.77,1011.05,83.36,4.51,27.17,2.26,1,2.26
2018/3/1 16:00,283.73,1010.98,83.04,4.31,27.42,2.48,1,2.48
2018/3/1 16:15,283.64,1011.03,82.94,4.01,27.48,2.34,1,2.34
2018/3/1 16:30,283.54,1011.08,82.85,3.71,27.82,2.19,1,2.19
2018/3/1 16:45,283.44,1011.13,82.75,3.41,27.82,2.05,1,2.05
2018/3/1 17:00,283.35,1011.19,82.66,3.11,27.5,1.9,1,1.9
2018/3/1 17:15,283.42,1011.36,82.95,3.11,27.24,1.65,1,1.65
2018/3/1 17:30,283.5,1011.54,83.25,3.11,26.81,1.4,1,1.4
2018/3/1 17:45,283.58,1011.72,83.55,3.11,26.53,1.14,1,1.14
2018/3/1 18:00,283.66,1011.9,83.84,3.12,25.93,0.89,1,0.89
2018/3/1 18:15,283.71,1011.77,84.15,2.98,25.29,0.68,1,0.68
2018/3/1 18:30,283.75,1011.65,84.45,2.85,24.61,0.47,1,0.47
2018/3/1 18:45,283.8,1011.52,84.75,2.71,24.3,0.26,1,0.26
2018/3/1 19:00,283.85,1011.4,85.06,2.58,23.97,0.05,1,0.05
2018/3/1 19:15,283.65,1011.35,85.39,2.6,23.76,0.04,1,0.04
2018/3/1 19:30,283.45,1011.29,85.73,2.62,23.51,0.03,1,0.03
2018/3/1 19:45,283.25,1011.23,86.06,2.64,23.15,0.01,1,0.01
2018/3/2 7:15,286.15,1007.5,74.45,1.5,24.3,0.04,46,0.04
2018/3/2 7:30,286.07,1007.43,74.04,1.49,25.0,0.09,1,0.09
2018/3/2 7:45,285.99,1007.36,73.64,1.47,26.03,0.13,1,0.13
2018/3/2 8:00,285.91,1007.28,73.23,1.45,26.92,0.17,1,0.17
2018/3/2 8:15,285.82,1007.17,73.78,1.4,27.79,0.44,1,0.44
2018/3/2 8:30,285.74,1007.05,74.34,1.34,28.86,0.7,1,0.7
2018/3/2 8:45,285.65,1006.93,74.89,1.28,30.2,0.97,1,0.97
2018/3/2 9:00,285.56,1006.82,75.45,1.23,31.18,1.23,1,1.23
2018/3/2 9:15,285.26,1006.94,77.6,1.1,31.71,1.09,1,1.09
2018/3/2 9:30,284.96,1007.06,79.76,0.98,31.75,0.94,1,0.94
2018/3/2 9:45,284.66,1007.18,81.91,0.85,31.33,0.8,1,0.8
2018/3/2 10:00,284.36,1007.3,84.07,0.73,30.6,0.65,1,0.65
2018/3/2 10:15,284.45,1007.34,83.9,0.8,30.66,0.54,1,0.54
2018/3/2 10:30,284.54,1007.38,83.73,0.87,30.52,0.43,1,0.43
2018/3/2 10:45,284.63,1007.41,83.56,0.94,30.1,0.32,1,0.32
2018/3/2 11:00,284.72,1007.45,83.39,1.01,29.95,0.21,1,0.21
2018/3/2 11:15,284.8,1007.39,83.43,1.09,29.73,0.4,1,0.4
2018/3/2 11:30,284.87,1007.34,83.47,1.17,29.84,0.59,1,0.59
2018/3/2 11:45,284.94,1007.29,83.51,1.25,29.8,0.77,1,0.77
2018/3/2 12:00,285.01,1007.23,83.55,1.33,29.82,0.96,1,0.96
2018/3/2 12:15,285.05,1007.33,83.51,1.33,29.97,1.24,1,1.24
2018/3/2 12:30,285.08,1007.42,83.47,1.32,30.07,1.53,1,1.53
2018/3/2 12:45,285.12,1007.52,83.43,1.31,29.91,1.81,1,1.81
2018/3/2 13:00,285.15,1007.61,83.39,1.3,29.55,2.09,1,2.09
2018/3/2 13:15,285.18,1007.53,83.45,1.3,29.37,2.15,1,2.15
2018/3/2 13:30,285.21,1007.46,83.51,1.31,29.43,2.21,1,2.21
2018/3/2 13:45,285.25,1007.38,83.56,1.31,29.2,2.26,1,2.26
2018/3/2 14:00,285.28,1007.3,83.62,1.31,29.38,2.32,1,2.32
2018/3/2 14:15,285.23,1007.29,83.75,1.74,29.56,2.23,1,2.23
2018/3/2 14:30,285.18,1007.28,83.87,2.16,29.69,2.14,1,2.14
2018/3/2 14:45,285.13,1007.27,83.99,2.58,29.39,2.05,1,2.05
2018/3/2 15:00,285.08,1007.26,84.11,3.01,29.27,1.96,1,1.96
2018/3/2 15:15,285.13,1006.97,84.58,3.38,28.99,1.99,1,1.99
2018/3/2 15:30,285.18,1006.68,85.04,3.76,28.65,2.02,1,2.02
2018/3/2 15:45,285.22,1006.39,85.51,4.13,28.96,2.05,1,2.05
2018/3/2 16:00,285.27,1006.09,85.97,4.5,29.73,2.08,1,2.08
2018/3/2 16:15,285.31,1006.06,86.05,4.49,29.95,1.95,1,1.95
2018/3/2 16:30,285.34,1006.03,86.13,4.47,29.9,1.82,1,1.82
2018/3/2 16:45,285.38,1006.0,86.21,4.46,29.76,1.69,1,1.69
2018/3/2 17:00,285.42,1005.97,86.29,4.44,29.47,1.56,1,1.56
2018/3/2 17:15,285.45,1005.85,86.51,3.92,29.21,1.21,1,1.21
2018/3/2 17:30,285.48,1005.72,86.73,3.4,29.02,0.87,1,0.87
2018/3/2 17:45,285.51,1005.6,86.95,2.88,28.66,0.53,1,0.53
2018/3/2 18:00,285.55,1005.47,87.17,2.36,28.77,0.18,1,0.18
2018/3/2 18:15,285.52,1005.6,87.33,2.08,28.22,0.14,1,0.14
2018/3/2 18:30,285.5,1005.73,87.49,1.81,28.21,0.1,1,0.1
2018/3/2 18:45,285.47,1005.86,87.66,1.53,28.13,0.05,1,0.05
2018/3/2 19:00,285.45,1005.99,87.82,1.25,27.32,0.01,1,0.01
2018/3/2 19:15,285.48,1005.9,87.95,1.11,26.84,0.01,1,0.01
2018/3/2 19:30,285.51,1005.81,88.07,0.96,26.85,0.01,1,0.01
2018/3/2 20:15,285.58,1005.67,88.54,0.76,25.68,0.01,3,0.01
2018/3/2 20:30,285.59,1005.7,88.75,0.85,25.57,0.03,1,0.03
2018/3/2 20:45,285.59,1005.74,88.96,0.94,25.35,0.04,1,0.04
2018/3/2 21:00,285.6,1005.77,89.17,1.04,24.99,0.05,1,0.05
2018/3/2 21:15,285.76,1005.87,90.73,1.08,24.68,0.04,1,0.04
2018/3/2 21:30,285.92,1005.97,92.29,1.13,24.13,0.03,1,0.03
2018/3/2 21:45,286.08,1006.06,93.84,1.18,23.77,0.01,1,0.01
2018/3/3 13:15,291.52,1001.58,84.05,4.73,30.54,0.14,62,0.14
2018/3/3 13:30,291.42,1001.66,84.22,4.77,30.41,0.28,1,0.28
2018/3/3 13:45,291.32,1001.74,84.4,4.81,30.38,0.41,1,0.41
2018/3/3 14:00,291.23,1001.82,84.57,4.84,30.32,0.55,1,0.55
2018/3/3 14:15,291.01,1001.77,84.76,4.83,30.44,0.43,1,0.43
2018/3/3 14:30,290.78,1001.72,84.94,4.81,30.36,0.3,1,0.3
2018/3/3 14:45,290.56,1001.67,85.12,4.8,30.46,0.18,1,0.18
2018/3/3 15:00,290.34,1001.62,85.3,4.78,30.59,0.05,1,0.05
2018/3/3 15:15,290.26,1001.53,85.45,4.63,30.45,0.04,1,0.04
2018/3/3 15:30,290.18,1001.43,85.6,4.49,30.68,0.03,1,0.03
2018/3/3 15:45,290.1,1001.33,85.75,4.34,30.71,0.01,1,0.01
2018/3/3 16:15,289.94,1001.1,86.42,4.13,30.71,0.13,2,0.13
2018/3/3 16:30,289.87,1000.97,86.94,4.05,30.8,0.27,1,0.27
2018/3/3 16:45,289.79,1000.84,87.46,3.98,31.08,0.4,1,0.4
2018/3/3 17:00,289.71,1000.71,87.99,3.91,31.5,0.53,1,0.53
2018/3/3 17:15,289.67,1000.67,88.31,3.76,31.86,0.4,1,0.4
2018/3/3 17:30,289.64,1000.62,88.63,3.62,32.16,0.28,1,0.28
2018/3/3 17:45,289.6,1000.58,88.95,3.47,31.84,0.15,1,0.15
2018/3/3 18:00,289.57,1000.53,89.27,3.32,31.64,0.02,1,0.02
2018/3/3 18:15,289.56,1000.37,89.49,3.41,31.66,0.45,1,0.45
2018/3/3 18:30,289.55,1000.21,89.71,3.5,31.85,0.87,1,0.87
2018/3/3 18:45,289.54,1000.05,89.94,3.59,32.0,1.3,1,1.3
2018/3/3 19:00,289.54,999.89,90.16,3.68,32.23,1.72,1,1.72
2018/3/3 19:15,289.37,999.66,90.17,3.75,32.42,1.31,1,1.31
2018/3/3 19:30,289.21,999.44,90.19,3.81,32.69,0.9,1,0.9
2018/3/3 19:45,289.04,999.21,90.21,3.87,32.8,0.49,1,0.49
2018/3/3 20:00,288.88,998.99,90.22,3.94,32.64,0.08,1,0.08
2018/3/3 20:15,288.86,999.02,90.19,3.84,32.44,0.12,1,0.12
2018/3/3 20:30,288.83,999.06,90.16,3.74,32.31,0.17,1,0.17
2018/3/3 20:45,288.81,999.09,90.13,3.65,32.53,0.21,1,0.21
2018/3/3 21:00,288.78,999.13,90.11,3.55,32.93,0.25,1,0.25
2018/3/3 21:15,289.1,999.21,90.14,3.35,33.2,0.23,1,0.23
2018/3/3 21:30,289.41,999.29,90.18,3.14,33.09,0.21,1,0.21
2018/3/3 21:45,289.72,999.37,90.21,2.94,32.95,0.19,1,0.19
2018/3/3 22:00,290.03,999.45,90.25,2.73,33.35,0.17,1,0.17
2018/3/3 22:15,290.01,999.54,90.19,2.74,33.65,0.15,1,0.15
2018/3/3 22:30,289.98,999.64,90.14,2.75,33.82,0.14,1,0.14
2018/3/3 22:45,289.96,999.73,90.08,2.76,34.15,0.12,1,0.12
2018/3/3 23:00,289.94,999.82,90.03,2.76,34.47,0.1,1,0.1
2018/3/3 23:15,289.97,999.86,90.08,2.78,34.59,0.18,1,0.18
2018/3/3 23:30,290.01,999.89,90.13,2.8,34.84,0.27,1,0.27
2018/3/3 23:45,290.05,999.93,90.19,2.82,34.99,0.35,1,0.35
2018/3/4 0:00,290.09,999.97,90.24,2.84,34.27,0.43,1,0.43
2018/3/4 0:15,290.03,1000.12,89.37,2.65,34.16,0.83,1,0.83
2018/3/4 0:30,289.97,1000.27,88.51,2.45,33.72,1.23,1,1.23
2018/3/4 0:45,289.92,1000.42,87.64,2.25,33.54,1.63,1,1.63
2018/3/4 1:00,289.86,1000.57,86.78,2.05,33.34,2.03,1,2.03
2018/3/4 1:15,290.48,1000.97,87.07,2.05,33.28,1.71,1,1.71
2018/3/4 1:30,291.11,1001.37,87.36,2.04,33.48,1.38,1,1.38
2018/3/4 1:45,291.74,1001.77,87.65,2.04,33.88,1.06,1,1.06
2018/3/4 2:00,292.37,1002.18,87.94,2.03,33.51,0.73,1,0.73
2018/3/4 2:15,292.42,1002.35,88.87,2.02,33.26,0.55,1,0.55
2018/3/4 2:30,292.47,1002.52,89.8,2.01,33.29,0.37,1,0.37
2018/3/4 2:45,292.52,1002.7,90.73,1.99,33.56,0.19,1,0.19
2018/3/4 3:00,292.58,1002.87,91.66,1.98,33.75,0.01,1,0.01
2018/3/4 3:15,292.57,1002.79,91.4,1.89,34.69,0.32,1,0.32
2018/3/4 3:30,292.57,1002.7,91.14,1.81,36.05,0.64,1,0.64
2018/3/4 3:45,292.57,1002.62,90.88,1.72,36.59,0.95,1,0.95
2018/3/4 4:00,292.56,1002.53,90.62,1.64,36.86,1.26,1,1.26
2018/3/4 4:15,292.37,1002.34,89.72,1.77,36.55,1.09,1,1.09
