date,pwv,tp
2018/2/21 10:30,13.05,1e-05
2018/2/21 10:45,12.85,1e-05
2018/2/21 11:00,12.82,1e-05
2018/2/21 11:15,12.91,1e-05
2018/2/21 11:30,12.87,1e-05
2018/2/21 11:45,13.07,1e-05
2018/2/21 12:00,13.08,1e-05
2018/2/21 12:15,13.28,1e-05
2018/2/21 12:30,13.14,0.01
2018/2/21 12:45,13.12,0.01
2018/2/21 13:00,12.96,0.01
2018/2/21 13:15,12.72,0.01
2018/2/21 13:30,12.53,0.01
2018/2/21 13:45,12.42,0.01
2018/2/21 14:00,12.34,0.01
2018/2/21 14:15,12.34,0.01
2018/2/21 14:30,12.23,0.01
2018/2/21 14:45,12.35,1e-05
2018/2/21 15:00,12.5,1e-05
2018/2/21 15:15,12.64,1e-05
2018/2/21 15:30,12.53,1e-05
2018/2/21 15:45,12.15,1e-05
2018/2/21 16:00,12.26,1e-05
2018/2/21 16:15,12.2,1e-05
2018/2/21 16:30,12.0,1e-05
2018/2/21 16:45,11.88,1e-05
2018/2/21 17:00,11.92,1e-05
2018/2/21 17:15,11.7,1e-05
2018/2/21 17:30,11.38,1e-05
2018/2/21 17:45,11.3,1e-05
2018/2/21 18:00,11.43,1e-05
2018/2/21 18:15,11.2,1e-05
2018/2/21 18:30,10.86,1e-05
2018/2/21 18:45,10.45,1e-05
2018/2/21 19:00,10.12,1e-05
2018/2/21 19:15,10.04,1e-05
2018/2/21 19:30,9.74,1e-05
2018/2/21 19:45,9.46,1e-05
2018/2/21 20:00,9.61,1e-05
2018/2/21 20:15,9.61,1e-05
2018/2/21 20:30,9.19,1e-05
2018/2/21 20:45,8.88,1e-05
2018/2/21 21:00,8.32,1e-05
2018/2/21 21:15,8.32,1e-05
2018/2/21 21:30,8.64,1e-05
2018/2/21 21:45,9.04,1e-05
2018/2/21 22:00,9.21,1e-05
2018/2/21 22:15,9.96,1e-05
2018/2/21 22:30,10.57,1e-05
2018/2/21 22:45,10.88,1e-05
2018/2/21 23:00,10.05,1e-05
2018/2/21 23:15,9.71,1e-05
2018/2/21 23:30,9.51,1e-05
2018/2/21 23:45,9.31,1e-05
2018/2/22 0:00,9.24,1e-05
2018/2/22 0:15,9.12,1e-05
2018/2/22 0:30,9.3,1e-05
2018/2/22 0:45,9.44,1e-05
2018/2/22 1:00,9.05,1e-05
2018/2/22 1:15,8.9,1e-05
2018/2/22 1:30,8.79,1e-05
2018/2/22 1:45,8.52,1e-05
2018/2/22 2:00,8.18,1e-05
2018/2/22 2:15,7.72,1e-05
2018/2/22 2:30,7.58,1e-05
2018/2/22 2:45,7.09,1e-05
2018/2/22 3:00,6.78,1e-05
2018/2/22 3:15,6.66,1e-05
2018/2/22 3:30,6.43,1e-05
2018/2/22 3:45,6.1,1e-05
2018/2/22 4:00,6.15,1e-05
2018/2/22 4:15,6.26,1e-05
2018/2/22 4:30,5.95,1e-05
2018/2/22 4:45,6.02,1e-05
2018/2/22 5:00,6.08,1e-05
2018/2/22 5:15,5.83,1e-05
2018/2/22 5:30,5.43,1e-05
2018/2/22 5:45,5.18,1e-05
2018/2/22 6:00,5.27,1e-05
2018/2/22 6:15,4.91,1e-05
2018/2/22 6:30,4.38,1e-05
2018/2/22 6:45,4.13,1e-05
2018/2/22 7:00,4.47,1e-05
2018/2/22 7:15,4.44,1e-05
2018/2/22 7:30,4.25,1e-05
2018/2/22 7:45,3.94,1e-05
2018/2/22 8:00,3.93,1e-05
2018/2/22 8:15,3.72,1e-05
2018/2/22 8:30,3.31,1e-05
2018/2/22 8:45,3.47,1e-05
2018/2/22 9:00,3.28,1e-05
2018/2/22 9:15,2.89,1e-05
2018/2/22 9:30,2.92,1e-05
2018/2/22 9:45,3.51,1e-05
2018/2/22 10:00,3.87,1e-05
2018/2/22 10:15,3.84,1e-05
2018/2/22 10:30,3.47,1e-05
2018/2/22 10:45,3.45,1e-05
2018/2/22 11:00,3.28,1e-05
2018/2/22 11:15,3.34,1e-05
2018/2/22 11:30,3.57,1e-05
2018/2/22 11:45,3.59,1e-05
2018/2/22 12:00,3.46,1e-05
2018/2/22 12:15,3.6,1e-05
2018/2/22 12:30,3.44,1e-05
2018/2/22 12:45,3.18,1e-05
2018/2/22 13:00,3.19,1e-05
2018/2/22 13:15,3.28,1e-05
2018/2/22 13:30,3.54,1e-05
2018/2/22 13:45,3.8,1e-05
2018/2/22 14:00,3.62,1e-05
2018/2/22 14:15,3.71,1e-05
2018/2/22 14:30,4.02,1e-05
2018/2/22 14:45,4.57,1e-05
2018/2/22 15:00,5.12,1e-05
2018/2/22 15:15,5.41,1e-05
2018/2/22 15:30,5.52,1e-05
2018/2/22 15:45,5.67,1e-05
2018/2/22 16:00,5.88,1e-05
2018/2/22 16:15,5.69,1e-05
2018/2/22 16:30,5.6,1e-05
2018/2/22 16:45,5.62,1e-05
2018/2/22 17:00,5.68,1e-05
2018/2/22 17:15,5.59,1e-05
2018/2/22 17:30,5.34,1e-05
2018/2/22 17:45,5.25,1e-05
2018/2/22 18:00,5.31,1e-05
2018/2/22 18:15,5.25,1e-05
2018/2/22 18:30,5.08,1e-05
2018/2/22 18:45,4.93,1e-05
2018/2/22 19:00,4.82,1e-05
2018/2/22 19:15,5.14,1e-05
2018/2/22 19:30,5.11,1e-05
2018/2/22 19:45,4.88,1e-05
2018/2/22 20:00,4.84,1e-05
2018/2/22 20:15,4.7,1e-05
2018/2/22 20:30,4.41,1e-05
2018/2/22 20:45,4.27,1e-05
2018/2/22 21:00,4.26,1e-05
2018/2/22 21:15,4.12,1e-05
2018/2/22 21:30,4.11,1e-05
2018/2/22 21:45,4.11,1e-05
2018/2/22 22:00,4.13,1e-05
2018/2/22 22:15,3.7,1e-05
2018/2/22 22:30,3.91,1e-05
2018/2/22 22:45,4.39,1e-05
2018/2/22 23:00,4.66,1e-05
2018/2/22 23:15,5.03,1e-05
2018/2/22 23:30,5.14,1e-05
2018/2/22 23:45,5.14,1e-05
2018/2/23 0:00,4.76,1e-05
2018/2/23 0:15,4.49,1e-05
2018/2/23 0:30,4.49,1e-05
2018/2/23 0:45,4.4,1e-05
2018/2/23 1:00,4.36,1e-05
2018/2/23 1:15,4.82,1e-05
2018/2/23 1:30,5.12,1e-05
2018/2/23 1:45,5.18,1e-05
2018/2/23 2:00,4.95,1e-05
2018/2/23 2:15,4.59,1e-05
2018/2/23 2:30,4.39,1e-05
2018/2/23 2:45,4.03,1e-05
2018/2/23 3:00,3.89,1e-05
2018/2/23 3:15,3.61,1e-05
2018/2/23 3:30,3.35,1e-05
2018/2/23 3:45,3.43,1e-05
2018/2/23 4:00,4.14,1e-05
2018/2/23 4:15,4.45,1e-05
2018/2/23 4:30,4.34,1e-05
2018/2/23 4:45,4.36,1e-05
2018/2/23 5:00,5.0,1e-05
2018/2/23 5:15,4.7,1e-05
2018/2/23 5:30,4.58,1e-05
2018/2/23 5:45,4.61,1e-05
2018/2/23 6:00,5.64,1e-05
2018/2/23 6:15,6.08,1e-05
2018/2/23 6:30,6.37,1e-05
2018/2/23 6:45,6.24,1e-05
2018/2/23 7:00,6.95,1e-05
2018/2/23 7:15,7.39,1e-05
2018/2/23 7:30,7.29,1e-05
2018/2/23 7:45,7.59,1e-05
2018/2/23 8:00,8.44,1e-05
2018/2/23 8:15,8.91,1e-05
2018/2/23 8:30,9.35,1e-05
2018/2/23 8:45,10.07,1e-05
2018/2/23 9:00,11.06,1e-05
2018/2/23 9:15,12.08,1e-05
2018/2/23 9:30,13.13,1e-05
2018/2/23 9:45,13.99,1e-05
2018/2/23 10:00,14.37,1e-05
2018/2/23 10:15,14.45,1e-05
2018/2/23 10:30,14.53,1e-05
2018/2/23 10:45,14.79,1e-05
2018/2/23 11:00,15.03,1e-05
2018/2/23 11:15,15.1,1e-05
2018/2/23 11:30,15.34,1e-05
2018/2/23 11:45,15.62,1e-05
2018/2/23 12:00,15.66,1e-05
2018/2/23 12:15,15.95,0.11
2018/2/23 12:30,16.21,0.21
2018/2/23 12:45,16.48,0.32
2018/2/23 13:00,16.48,0.42
2018/2/23 13:15,16.45,0.39
2018/2/23 13:30,16.37,0.36
2018/2/23 13:45,16.33,0.32
2018/2/23 14:00,16.07,0.29
2018/2/23 14:15,16.21,0.34
2018/2/23 14:30,16.68,0.38
2018/2/23 14:45,17.51,0.43
2018/2/23 15:00,18.11,0.47
2018/2/23 15:15,18.72,0.47
2018/2/23 15:30,18.63,0.48
2018/2/23 15:45,17.96,0.48
2018/2/23 16:00,17.84,0.48
2018/2/23 16:15,18.05,0.42
2018/2/23 16:30,18.46,0.36
2018/2/23 16:45,19.27,0.3
2018/2/23 17:00,19.93,0.24
2018/2/23 17:15,19.93,0.25
2018/2/23 17:30,19.8,0.25
2018/2/23 17:45,20.02,0.26
2018/2/23 18:00,20.22,0.26
2018/2/23 18:15,20.07,0.2
2018/2/23 18:30,19.77,0.13
2018/2/23 18:45,19.56,0.07
2018/2/23 19:00,19.69,1e-05
2018/2/23 19:15,19.52,1e-05
2018/2/23 19:30,19.24,1e-05
2018/2/23 19:45,19.06,1e-05
2018/2/23 20:00,18.96,1e-05
2018/2/23 20:15,18.68,1e-05
2018/2/23 20:30,18.42,0.01
2018/2/23 20:45,18.31,0.01
2018/2/23 21:00,18.08,0.01
2018/2/23 21:15,18.22,0.01
2018/2/23 21:30,18.32,0.01
2018/2/23 21:45,18.49,1e-05
2018/2/23 22:00,18.25,1e-05
2018/2/23 22:15,18.33,1e-05
2018/2/23 22:30,19.04,1e-05
2018/2/23 22:45,19.65,1e-05
2018/2/23 23:00,20.12,1e-05
2018/2/23 23:15,20.84,1e-05
2018/2/23 23:30,21.19,1e-05
2018/2/23 23:45,21.17,1e-05
2018/2/24 0:00,20.6,1e-05
2018/2/24 0:15,20.54,1e-05
2018/2/24 0:30,20.57,1e-05
2018/2/24 0:45,20.54,1e-05
2018/2/24 1:00,20.31,1e-05
2018/2/24 1:15,20.73,1e-05
2018/2/24 1:30,21.1,1e-05
2018/2/24 1:45,20.95,1e-05
2018/2/24 2:00,20.51,1e-05
2018/2/24 2:15,20.34,0.01
2018/2/24 2:30,20.11,0.01
2018/2/24 2:45,19.86,0.02
2018/2/24 3:00,19.83,0.02
2018/2/24 3:15,19.76,0.02
2018/2/24 3:30,19.66,0.01
2018/2/24 3:45,19.8,0.01
2018/2/24 4:00,20.23,1e-05
2018/2/24 4:15,20.58,1e-05
2018/2/24 4:30,20.28,0.01
2018/2/24 4:45,19.92,0.01
2018/2/24 5:00,19.65,0.01
2018/2/24 5:15,18.97,0.01
2018/2/24 5:30,18.53,0.01
2018/2/24 5:45,18.08,1e-05
2018/2/24 6:00,18.12,1e-05
2018/2/24 6:15,18.07,1e-05
2018/2/24 6:30,18.12,1e-05
2018/2/24 6:45,18.15,1e-05
2018/2/24 7:00,18.8,1e-05
2018/2/24 7:15,18.98,0.03
2018/2/24 7:30,19.13,0.05
2018/2/24 7:45,19.23,0.08
2018/2/24 8:00,19.71,0.1
2018/2/24 8:15,20.04,0.1
2018/2/24 8:30,20.23,0.1
2018/2/24 8:45,19.96,0.09
2018/2/24 9:00,19.65,0.09
2018/2/24 9:15,19.67,0.09
2018/2/24 9:30,19.92,0.08
2018/2/24 9:45,20.15,0.08
2018/2/24 10:00,18.91,0.07
2018/2/24 10:15,17.96,0.06
2018/2/24 10:30,17.58,0.06
2018/2/24 10:45,17.47,0.05
2018/2/24 11:00,17.57,0.04
2018/2/24 11:15,17.7,0.03
2018/2/24 11:30,17.72,0.03
2018/2/24 11:45,17.75,0.02
2018/2/24 12:00,17.72,0.01
2018/2/24 12:15,18.18,0.01
2018/2/24 12:30,18.54,0.01
2018/2/24 12:45,18.65,0.01
2018/2/24 13:00,18.66,0.01
2018/2/24 13:15,18.81,0.01
2018/2/24 13:30,18.67,0.01
2018/2/24 13:45,18.52,1e-05
2018/2/24 14:00,18.63,1e-05
2018/2/24 14:15,18.66,1e-05
2018/2/24 14:30,18.75,1e-05
2018/2/24 14:45,18.91,1e-05
2018/2/24 15:00,18.39,1e-05
2018/2/24 15:15,18.04,1e-05
2018/2/24 15:30,17.99,1e-05
2018/2/24 15:45,17.79,1e-05
2018/2/24 16:00,17.78,1e-05
2018/2/24 16:15,17.89,1e-05
2018/2/24 16:30,17.61,1e-05
2018/2/24 16:45,17.4,1e-05
2018/2/24 17:00,17.06,1e-05
2018/2/24 17:15,16.63,1e-05
2018/2/24 17:30,16.27,1e-05
2018/2/24 17:45,15.96,1e-05
2018/2/24 18:00,15.94,1e-05
2018/2/24 18:15,15.57,1e-05
2018/2/24 18:30,15.08,1e-05
2018/2/24 18:45,14.47,1e-05
2018/2/24 19:00,14.37,1e-05
2018/2/24 19:15,13.8,1e-05
2018/2/24 19:30,13.13,1e-05
2018/2/24 19:45,12.44,1e-05
2018/2/24 20:00,11.75,1e-05
2018/2/24 20:15,11.42,1e-05
2018/2/24 20:30,10.95,1e-05
2018/2/24 20:45,10.75,1e-05
2018/2/24 21:00,10.34,1e-05
2018/2/24 21:15,10.34,1e-05
2018/2/24 21:30,10.67,1e-05
2018/2/24 21:45,10.86,1e-05
2018/2/24 22:00,10.48,1e-05
2018/2/24 22:15,10.54,1e-05
2018/2/24 22:30,10.8,1e-05
2018/2/24 22:45,11.06,1e-05
2018/2/24 23:00,11.17,1e-05
2018/2/24 23:15,11.37,1e-05
2018/2/24 23:30,11.39,1e-05
2018/2/24 23:45,11.39,1e-05
2018/2/25 0:00,11.83,1e-05
2018/2/25 0:15,11.79,1e-05
2018/2/25 0:30,11.63,1e-05
2018/2/25 0:45,11.31,1e-05
2018/2/25 1:00,11.04,1e-05
2018/2/25 1:15,11.18,1e-05
2018/2/25 1:30,10.98,1e-05
2018/2/25 1:45,10.77,1e-05
2018/2/25 2:00,10.64,1e-05
2018/2/25 2:15,10.47,1e-05
2018/2/25 2:30,10.47,1e-05
2018/2/25 2:45,10.3,1e-05
2018/2/25 3:00,10.51,1e-05
2018/2/25 3:15,10.38,1e-05
2018/2/25 3:30,10.06,1e-05
2018/2/25 3:45,10.06,1e-05
2018/2/25 4:00,10.51,1e-05
2018/2/25 4:15,10.42,1e-05
2018/2/25 4:30,10.36,1e-05
2018/2/25 4:45,9.96,1e-05
2018/2/25 5:00,10.38,1e-05
2018/2/25 5:15,9.89,1e-05
2018/2/25 5:30,9.92,1e-05
2018/2/25 5:45,9.93,1e-05
2018/2/25 6:00,10.25,1e-05
2018/2/25 6:15,10.14,1e-05
2018/2/25 6:30,10.25,1e-05
2018/2/25 6:45,10.63,1e-05
2018/2/25 7:00,11.45,1e-05
2018/2/25 7:15,11.73,1e-05
2018/2/25 7:30,11.56,1e-05
2018/2/25 7:45,11.7,1e-05
2018/2/25 8:00,11.97,1e-05
2018/2/25 8:15,11.76,1e-05
2018/2/25 8:30,11.41,1e-05
2018/2/25 8:45,10.95,1e-05
2018/2/25 9:00,10.71,1e-05
2018/2/25 9:15,10.48,1e-05
2018/2/25 9:30,10.65,1e-05
2018/2/25 9:45,10.51,1e-05
2018/2/25 10:00,10.25,1e-05
2018/2/25 10:15,9.85,1e-05
2018/2/25 10:30,9.51,1e-05
2018/2/25 10:45,9.6,1e-05
2018/2/25 11:00,9.24,1e-05
2018/2/25 11:15,8.89,1e-05
2018/2/25 11:30,8.83,1e-05
2018/2/25 11:45,8.93,1e-05
2018/2/25 12:00,8.98,1e-05
2018/2/25 12:15,8.9,1e-05
2018/2/25 12:30,8.72,1e-05
2018/2/25 12:45,8.84,1e-05
2018/2/25 13:00,8.43,1e-05
2018/2/25 13:15,8.47,1e-05
2018/2/25 13:30,8.34,1e-05
2018/2/25 13:45,8.42,1e-05
2018/2/25 14:00,8.11,1e-05
2018/2/25 14:15,8.01,1e-05
2018/2/25 14:30,7.96,1e-05
2018/2/25 14:45,8.35,1e-05
2018/2/25 15:00,8.49,1e-05
2018/2/25 15:15,8.18,1e-05
2018/2/25 15:30,8.01,1e-05
2018/2/25 15:45,8.03,1e-05
2018/2/25 16:00,8.23,1e-05
2018/2/25 16:15,8.03,1e-05
2018/2/25 16:30,7.86,1e-05
2018/2/25 16:45,7.81,1e-05
2018/2/25 17:00,7.95,1e-05
2018/2/25 17:15,7.81,1e-05
2018/2/25 17:30,7.75,1e-05
2018/2/25 17:45,7.95,1e-05
2018/2/25 18:00,8.3,1e-05
2018/2/25 18:15,8.21,1e-05
2018/2/25 18:30,8.06,1e-05
2018/2/25 18:45,8.09,1e-05
2018/2/25 19:00,8.57,1e-05
2018/2/25 19:15,8.52,1e-05
2018/2/25 19:30,8.22,1e-05
2018/2/25 19:45,8.12,1e-05
2018/2/25 20:00,8.1,1e-05
2018/2/25 20:15,7.71,1e-05
2018/2/25 20:30,7.24,1e-05
2018/2/25 20:45,7.25,1e-05
2018/2/25 21:00,7.36,1e-05
2018/2/25 21:15,7.22,1e-05
2018/2/25 21:30,7.14,1e-05
2018/2/25 21:45,6.97,1e-05
2018/2/25 22:00,6.77,1e-05
2018/2/25 22:15,6.91,1e-05
2018/2/25 22:30,7.37,1e-05
2018/2/25 22:45,7.51,1e-05
2018/2/25 23:00,7.67,1e-05
2018/2/25 23:15,7.68,1e-05
2018/2/25 23:30,7.67,1e-05
2018/2/25 23:45,7.64,1e-05
2018/2/26 0:00,6.87,1e-05
2018/2/26 0:15,7.03,1e-05
2018/2/26 0:30,7.04,1e-05
2018/2/26 0:45,7.11,1e-05
2018/2/26 1:00,6.81,1e-05
2018/2/26 1:15,7.01,1e-05
2018/2/26 1:30,7.09,1e-05
2018/2/26 1:45,7.12,1e-05
2018/2/26 2:00,7.3,1e-05
2018/2/26 2:15,7.29,1e-05
2018/2/26 2:30,7.04,1e-05
2018/2/26 2:45,6.91,1e-05
2018/2/26 3:00,7.1,1e-05
2018/2/26 3:15,6.71,1e-05
2018/2/26 3:30,6.42,1e-05
2018/2/26 3:45,6.52,1e-05
2018/2/26 4:00,7.05,1e-05
2018/2/26 4:15,6.76,1e-05
2018/2/26 4:30,6.71,1e-05
2018/2/26 4:45,6.13,1e-05
2018/2/26 5:00,6.46,1e-05
2018/2/26 5:15,6.0,1e-05
2018/2/26 5:30,5.54,1e-05
2018/2/26 5:45,5.43,1e-05
2018/2/26 6:00,5.61,1e-05
2018/2/26 6:15,5.37,1e-05
2018/2/26 6:30,5.61,1e-05
2018/2/26 6:45,5.72,1e-05
2018/2/26 7:00,6.35,1e-05
2018/2/26 7:15,6.73,1e-05
2018/2/26 7:30,6.59,1e-05
2018/2/26 7:45,6.7,1e-05
2018/2/26 8:00,7.26,1e-05
2018/2/26 8:15,7.2,1e-05
2018/2/26 8:30,6.74,1e-05
2018/2/26 8:45,6.51,1e-05
2018/2/26 9:00,6.66,1e-05
2018/2/26 9:15,6.71,1e-05
2018/2/26 9:30,6.84,1e-05
2018/2/26 9:45,6.61,1e-05
2018/2/26 10:00,6.02,1e-05
2018/2/26 10:15,5.33,1e-05
2018/2/26 10:30,4.84,1e-05
2018/2/26 10:45,4.61,1e-05
2018/2/26 11:00,4.1,1e-05
2018/2/26 11:15,4.16,1e-05
2018/2/26 11:30,4.32,1e-05
2018/2/26 11:45,4.09,1e-05
2018/2/26 12:00,3.87,1e-05
2018/2/26 12:15,3.93,1e-05
2018/2/26 12:30,4.07,1e-05
2018/2/26 12:45,4.39,1e-05
2018/2/26 13:00,4.39,1e-05
2018/2/26 13:15,4.64,1e-05
2018/2/26 13:30,4.93,1e-05
2018/2/26 13:45,5.19,1e-05
2018/2/26 14:00,5.3,1e-05
2018/2/26 14:15,5.54,1e-05
2018/2/26 14:30,6.18,1e-05
2018/2/26 14:45,6.8,1e-05
2018/2/26 15:00,6.88,1e-05
2018/2/26 15:15,6.84,1e-05
2018/2/26 15:30,6.8,1e-05
2018/2/26 15:45,7.08,1e-05
2018/2/26 16:00,7.4,1e-05
2018/2/26 16:15,7.36,1e-05
2018/2/26 16:30,7.29,1e-05
2018/2/26 16:45,7.42,1e-05
2018/2/26 17:00,7.58,1e-05
2018/2/26 17:15,7.84,1e-05
2018/2/26 17:30,8.51,1e-05
2018/2/26 17:45,9.35,1e-05
2018/2/26 18:00,10.37,1e-05
2018/2/26 18:15,10.97,1e-05
2018/2/26 18:30,11.33,1e-05
2018/2/26 18:45,11.89,1e-05
2018/2/26 19:00,12.81,1e-05
2018/2/26 19:15,13.6,1e-05
2018/2/26 19:30,14.33,1e-05
2018/2/26 19:45,15.41,1e-05
2018/2/26 20:00,16.48,1e-05
2018/2/26 20:15,17.03,1e-05
2018/2/26 20:30,17.48,1e-05
2018/2/26 20:45,17.63,1e-05
2018/2/26 21:00,17.78,1e-05
2018/2/26 21:15,17.56,0.04
2018/2/26 21:30,17.79,0.08
2018/2/26 21:45,17.85,0.12
2018/2/26 22:00,17.94,0.16
2018/2/26 22:15,18.42,0.12
2018/2/26 22:30,19.32,0.09
2018/2/26 22:45,20.18,0.05
2018/2/26 23:00,21.22,0.01
2018/2/26 23:15,21.83,0.01
2018/2/26 23:30,22.03,0.01
2018/2/26 23:45,22.04,1e-05
2018/2/27 0:00,19.98,1e-05
2018/2/27 0:15,20.05,0.1
2018/2/27 0:30,20.26,0.19
2018/2/27 0:45,20.46,0.29
2018/2/27 1:00,20.94,0.38
2018/2/27 1:15,21.67,0.35
2018/2/27 1:30,22.63,0.32
2018/2/27 1:45,23.6,0.28
2018/2/27 2:00,24.88,0.25
2018/2/27 2:15,25.69,0.22
2018/2/27 2:30,26.04,0.19
2018/2/27 2:45,26.49,0.16
2018/2/27 3:00,26.83,0.13
2018/2/27 3:15,26.91,0.26
2018/2/27 3:30,27.33,0.39
2018/2/27 3:45,28.04,0.52
2018/2/27 4:00,28.67,0.65
2018/2/27 4:15,29.01,0.68
2018/2/27 4:30,29.0,0.71
2018/2/27 4:45,28.87,0.74
2018/2/27 5:00,29.42,0.77
2018/2/27 5:15,28.93,0.79
2018/2/27 5:30,28.69,0.81
2018/2/27 5:45,28.82,0.82
2018/2/27 6:00,29.24,0.84
2018/2/27 6:15,29.58,0.91
2018/2/27 6:30,29.58,0.98
2018/2/27 6:45,29.64,1.06
2018/2/27 7:00,30.46,1.13
2018/2/27 7:15,30.94,1.07
2018/2/27 7:30,31.19,1.01
2018/2/27 7:45,31.63,0.96
2018/2/27 8:00,32.2,0.9
2018/2/27 8:15,31.65,0.97
2018/2/27 8:30,30.85,1.04
2018/2/27 8:45,30.83,1.11
2018/2/27 9:00,31.22,1.18
2018/2/27 9:15,31.19,1.23
2018/2/27 9:30,31.02,1.29
2018/2/27 9:45,30.79,1.34
2018/2/27 10:00,30.15,1.4
2018/2/27 10:15,29.88,1.65
2018/2/27 10:30,29.77,1.9
2018/2/27 10:45,29.51,2.15
2018/2/27 11:00,29.66,2.4
2018/2/27 11:15,29.66,2.52
2018/2/27 11:30,29.75,2.64
2018/2/27 11:45,29.85,2.75
2018/2/27 12:00,29.71,2.87
2018/2/27 12:15,29.95,3.07
2018/2/27 12:30,30.31,3.27
2018/2/27 12:45,30.11,3.47
2018/2/27 13:00,29.95,3.67
2018/2/27 13:15,29.69,3.48
2018/2/27 13:30,29.38,3.29
2018/2/27 13:45,28.91,3.1
2018/2/27 14:00,28.78,2.91
2018/2/27 14:15,28.32,2.62
2018/2/27 14:30,28.29,2.33
2018/2/27 14:45,28.01,2.04
2018/2/27 15:00,27.04,1.75
2018/2/27 15:15,26.58,1.62
2018/2/27 15:30,26.08,1.49
2018/2/27 15:45,25.74,1.35
2018/2/27 16:00,25.51,1.22
2018/2/27 16:15,25.09,1.07
2018/2/27 16:30,24.72,0.91
2018/2/27 16:45,23.96,0.75
2018/2/27 17:00,23.08,0.6
2018/2/27 17:15,22.25,0.46
2018/2/27 17:30,21.07,0.33
2018/2/27 17:45,19.86,0.19
2018/2/27 18:00,18.8,0.05
2018/2/27 18:15,18.06,0.04
2018/2/27 18:30,17.49,0.03
2018/2/27 18:45,17.28,0.01
2018/2/27 19:00,16.79,1e-05
2018/2/27 19:15,16.41,1e-05
2018/2/27 19:30,15.87,1e-05
2018/2/27 19:45,15.58,1e-05
2018/2/27 20:00,15.05,1e-05
2018/2/27 20:15,14.53,1e-05
2018/2/27 20:30,13.86,1e-05
2018/2/27 20:45,13.39,1e-05
2018/2/27 21:00,12.96,1e-05
2018/2/27 21:15,12.93,1e-05
2018/2/27 21:30,12.98,1e-05
2018/2/27 21:45,12.81,1e-05
2018/2/27 22:00,12.43,1e-05
2018/2/27 22:15,12.62,1e-05
2018/2/27 22:30,12.65,1e-05
2018/2/27 22:45,12.69,1e-05
2018/2/27 23:00,12.73,1e-05
2018/2/27 23:15,12.71,1e-05
2018/2/27 23:30,12.53,1e-05
2018/2/27 23:45,12.22,1e-05
2018/2/28 0:00,11.41,1e-05
2018/2/28 0:15,11.33,1e-05
2018/2/28 0:30,11.38,1e-05
2018/2/28 0:45,11.24,1e-05
2018/2/28 1:00,10.98,1e-05
2018/2/28 1:15,10.98,1e-05
2018/2/28 1:30,10.81,1e-05
2018/2/28 1:45,10.61,1e-05
2018/2/28 2:00,10.37,1e-05
2018/2/28 2:15,10.55,1e-05
2018/2/28 2:30,10.44,1e-05
2018/2/28 2:45,10.53,1e-05
2018/2/28 3:00,10.56,1e-05
2018/2/28 3:15,10.33,1e-05
2018/2/28 3:30,10.3,1e-05
2018/2/28 3:45,10.44,1e-05
2018/2/28 4:00,10.35,1e-05
2018/2/28 4:15,10.13,1e-05
2018/2/28 4:30,9.54,1e-05
2018/2/28 4:45,8.93,1e-05
2018/2/28 5:00,8.79,1e-05
2018/2/28 5:15,8.43,1e-05
2018/2/28 5:30,8.15,1e-05
2018/2/28 5:45,8.23,1e-05
2018/2/28 6:00,8.58,1e-05
2018/2/28 6:15,8.56,1e-05
2018/2/28 6:30,8.5,1e-05
2018/2/28 6:45,8.88,1e-05
2018/2/28 7:00,9.41,1e-05
2018/2/28 7:15,9.41,1e-05
2018/2/28 7:30,9.39,1e-05
2018/2/28 7:45,9.72,1e-05
2018/2/28 8:00,10.13,1e-05
2018/2/28 8:15,9.97,1e-05
2018/2/28 8:30,9.93,1e-05
2018/2/28 8:45,9.85,1e-05
2018/2/28 9:00,10.14,1e-05
2018/2/28 9:15,10.52,1e-05
2018/2/28 9:30,10.43,1e-05
2018/2/28 9:45,10.03,1e-05
2018/2/28 10:00,9.55,1e-05
2018/2/28 10:15,8.95,1e-05
2018/2/28 10:30,9.12,1e-05
2018/2/28 10:45,8.96,1e-05
2018/2/28 11:00,8.67,1e-05
2018/2/28 11:15,8.45,1e-05
2018/2/28 11:30,8.25,1e-05
2018/2/28 11:45,8.0,1e-05
2018/2/28 12:00,8.04,1e-05
2018/2/28 12:15,8.13,1e-05
2018/2/28 12:30,8.18,1e-05
2018/2/28 12:45,7.92,1e-05
2018/2/28 13:00,8.08,1e-05
2018/2/28 13:15,8.3,1e-05
2018/2/28 13:30,8.5,1e-05
2018/2/28 13:45,8.64,1e-05
2018/2/28 14:00,8.85,1e-05
2018/2/28 14:15,9.07,1e-05
2018/2/28 14:30,9.54,1e-05
2018/2/28 14:45,9.63,1e-05
2018/2/28 15:00,9.44,1e-05
2018/2/28 15:15,9.33,1e-05
2018/2/28 15:30,9.16,1e-05
2018/2/28 15:45,9.32,1e-05
2018/2/28 16:00,9.37,1e-05
2018/2/28 16:15,9.24,1e-05
2018/2/28 16:30,9.26,1e-05
2018/2/28 16:45,8.97,1e-05
2018/2/28 17:00,8.81,1e-05
2018/2/28 17:15,9.2,1e-05
2018/2/28 17:30,9.45,1e-05
2018/2/28 17:45,9.67,1e-05
2018/2/28 18:00,9.85,1e-05
2018/2/28 18:15,9.77,1e-05
2018/2/28 18:30,9.72,1e-05
2018/2/28 18:45,10.39,1e-05
2018/2/28 19:00,10.88,1e-05
