date,M,Q
2018/3/6 14:30,0.4,1
2018/3/6 14:45,0.47,1
2018/3/6 15:00,0.53,1
2018/3/6 15:15,0.41,1
2018/3/6 15:30,0.29,1
2018/3/6 15:45,0.17,1
2018/3/6 16:00,0.05,1
2018/3/6 16:15,0.08,1
2018/3/6 16:30,0.1,1
2018/3/6 16:45,0.12,1
2018/3/6 17:00,0.15,1
2018/3/6 17:15,0.12,1
2018/3/6 17:30,0.09,1
2018/3/6 17:45,0.06,1
2018/3/6 18:00,0.03,1
2018/3/6 18:15,0.11,1
2018/3/6 18:30,0.19,1
2018/3/6 18:45,0.27,1
2018/3/6 19:00,0.35,1
2018/3/6 19:15,0.42,1
2018/3/6 19:30,0.49,1
2018/3/6 19:45,0.56,1
2018/3/6 20:00,0.63,1
2018/3/6 20:15,0.99,1
2018/3/6 20:30,1.35,1
2018/3/6 20:45,1.7,1
2018/3/6 21:00,2.06,1
2018/3/6 21:15,1.94,1
2018/3/6 21:30,1.82,1
2018/3/6 21:45,1.7,1
2018/3/6 22:00,1.58,1
2018/3/6 22:15,1.48,1
2018/3/6 22:30,1.38,1
2018/3/6 22:45,1.28,1
2018/3/6 23:00,1.18,1
2018/3/6 23:15,0.97,1
2018/3/6 23:30,0.76,1
2018/3/6 23:45,0.55,1
2018/3/7 0:00,0.34,1
2018/3/7 0:15,0.27,1
2018/3/7 0:30,0.19,1
2018/3/7 0:45,0.12,1
2018/3/7 1:00,0.04,1
2018/3/7 1:15,0.03,1
2018/3/7 1:30,0.03,1
2018/3/7 1:45,0.02,1
2018/3/7 2:00,0.01,1
2018/3/7 2:15,0.01,1
2018/3/7 2:30,0.01,1
2018/3/13 2:15,0.01,575
2018/3/13 2:30,0.02,1
2018/3/13 2:45,0.02,1
2018/3/13 3:00,0.03,1
2018/3/13 3:15,0.06,1
2018/3/13 3:30,0.1,1
2018/3/13 3:45,0.13,1
2018/3/13 4:00,0.16,1
2018/3/13 4:15,0.19,1
2018/3/13 4:30,0.22,1
2018/3/13 4:45,0.24,1
2018/3/13 5:00,0.27,1
2018/3/13 5:15,0.31,1
2018/3/13 5:30,0.35,1
2018/3/13 5:45,0.38,1
2018/3/13 6:00,0.42,1
2018/3/13 6:15,0.37,1
2018/3/13 6:30,0.33,1
2018/3/13 6:45,0.28,1
2018/3/13 7:00,0.23,1
2018/3/13 7:15,0.21,1
2018/3/13 7:30,0.19,1
2018/3/13 7:45,0.16,1
2018/3/13 8:00,0.14,1
2018/3/13 8:15,0.17,1
2018/3/13 8:30,0.19,1
2018/3/13 8:45,0.22,1
2018/3/13 9:00,0.24,1
2018/3/13 9:15,0.26,1
2018/3/13 9:30,0.27,1
2018/3/13 9:45,0.28,1
2018/3/13 10:00,0.3,1
2018/3/13 10:15,0.37,1
2018/3/13 10:30,0.44,1
2018/3/13 10:45,0.52,1
2018/3/13 11:00,0.59,1
2018/3/13 11:15,0.6,1
2018/3/13 11:30,0.62,1
2018/3/13 11:45,0.63,1
2018/3/13 12:00,0.64,1
2018/3/13 12:15,0.65,1
2018/3/13 12:30,0.65,1
2018/3/13 12:45,0.66,1
2018/3/13 13:00,0.66,1
2018/3/13 13:15,0.64,1
2018/3/13 13:30,0.63,1
2018/3/13 13:45,0.61,1
2018/3/13 14:00,0.59,1
2018/3/13 14:15,0.5,1
2018/3/13 14:30,0.4,1
2018/3/13 14:45,0.31,1
2018/3/13 15:00,0.21,1
2018/3/13 15:15,0.16,1
2018/3/13 15:30,0.12,1
2018/3/13 15:45,0.07,1
2018/3/13 16:00,0.02,1
2018/3/13 16:15,0.11,1
2018/3/13 16:30,0.2,1
2018/3/13 16:45,0.28,1
2018/3/13 17:00,0.37,1
2018/3/13 17:15,0.42,1
2018/3/13 17:30,0.47,1
2018/3/13 17:45,0.51,1
2018/3/13 18:00,0.56,1
2018/3/13 18:15,0.43,1
2018/3/13 18:30,0.31,1
2018/3/13 18:45,0.18,1
2018/3/13 19:00,0.05,1
2018/3/13 19:15,0.08,1
2018/3/13 19:30,0.11,1
2018/3/13 19:45,0.13,1
2018/3/13 20:00,0.16,1
2018/3/13 20:15,0.12,1
2018/3/13 20:30,0.08,1
2018/3/13 20:45,0.04,1
2018/3/13 21:15,0.13,2
2018/3/13 21:30,0.25,1
2018/3/13 21:45,0.38,1
2018/3/13 22:00,0.5,1
2018/3/13 22:15,0.68,1
2018/3/13 22:30,0.85,1
2018/3/13 22:45,1.02,1
2018/3/13 23:00,1.2,1
2018/3/13 23:15,1.13,1
2018/3/13 23:30,1.06,1
2018/3/13 23:45,0.99,1
2018/3/14 0:00,0.92,1
2018/3/14 0:15,0.83,1
2018/3/14 0:30,0.73,1
2018/3/14 0:45,0.64,1
2018/3/14 1:00,0.54,1
2018/3/14 1:15,0.53,1
2018/3/14 1:30,0.53,1
2018/3/14 1:45,0.52,1
2018/3/14 2:00,0.51,1
2018/3/14 2:15,0.5,1
2018/3/14 2:30,0.5,1
2018/3/14 2:45,0.49,1
2018/3/14 3:00,0.48,1
2018/3/14 3:15,0.47,1
2018/3/14 3:30,0.47,1
2018/3/14 3:45,0.46,1
2018/3/14 4:00,0.45,1
2018/3/14 4:15,0.45,1
2018/3/14 4:30,0.46,1
2018/3/14 4:45,0.46,1
2018/3/14 5:00,0.46,1
2018/3/14 5:15,0.59,1
2018/3/14 5:30,0.71,1
2018/3/14 5:45,0.84,1
2018/3/14 6:00,0.96,1
2018/3/14 6:15,0.97,1
2018/3/14 6:30,0.99,1
2018/3/14 6:45,1.0,1
2018/3/14 7:00,1.01,1
2018/3/14 7:15,1.26,1
2018/3/14 7:30,1.52,1
2018/3/14 7:45,1.77,1
2018/3/14 8:00,2.02,1
2018/3/14 8:15,1.84,1
2018/3/14 8:30,1.67,1
2018/3/14 8:45,1.49,1
2018/3/14 9:00,1.31,1
2018/3/14 9:15,1.4,1
2018/3/14 9:30,1.49,1
2018/3/14 9:45,1.58,1
2018/3/14 10:00,1.67,1
2018/3/14 10:15,1.33,1
2018/3/14 10:30,1.0,1
2018/3/14 10:45,0.66,1
2018/3/14 11:00,0.32,1
2018/3/14 11:15,0.24,1
2018/3/14 11:30,0.17,1
2018/3/14 11:45,0.09,1
2018/3/14 12:00,0.01,1
2018/3/14 12:15,0.05,1
2018/3/14 12:30,0.08,1
2018/3/14 12:45,0.12,1
2018/3/14 13:00,0.15,1
2018/3/14 13:15,0.16,1
2018/3/14 13:30,0.16,1
2018/3/14 13:45,0.17,1
2018/3/14 14:00,0.17,1
2018/3/14 14:15,0.14,1
2018/3/14 14:30,0.11,1
2018/3/14 14:45,0.08,1
2018/3/14 15:00,0.05,1
2018/3/14 15:15,0.06,1
2018/3/14 15:30,0.07,1
2018/3/14 15:45,0.07,1
2018/3/14 16:00,0.08,1
2018/3/14 16:15,0.08,1
2018/3/14 16:30,0.07,1
2018/3/14 16:45,0.07,1
2018/3/14 17:00,0.06,1
2018/3/14 17:15,0.06,1
2018/3/14 17:30,0.05,1
2018/3/14 17:45,0.05,1
2018/3/14 18:00,0.04,1
2018/3/14 18:15,0.07,1
2018/3/14 18:30,0.1,1
2018/3/14 18:45,0.13,1
2018/3/14 19:00,0.16,1
2018/3/14 19:15,0.12,1
2018/3/14 19:30,0.08,1
2018/3/14 19:45,0.04,1
2018/3/15 0:15,0.01,18
2018/3/15 0:30,0.01,1
2018/3/15 0:45,0.02,1
2018/3/15 1:00,0.02,1
2018/3/15 1:15,0.02,1
2018/3/15 1:30,0.01,1
2018/3/15 1:45,0.01,1
2018/3/15 3:15,0.01,6
2018/3/15 3:30,0.03,1
2018/3/15 3:45,0.04,1
2018/3/15 4:00,0.05,1
2018/3/15 4:15,0.07,1
2018/3/15 4:30,0.08,1
2018/3/15 4:45,0.1,1
2018/3/15 5:00,0.11,1
2018/3/15 5:15,0.13,1
2018/3/15 5:30,0.16,1
2018/3/15 5:45,0.18,1
2018/3/15 6:00,0.2,1
2018/3/15 6:15,0.23,1
2018/3/15 6:30,0.25,1
2018/3/15 6:45,0.27,1
2018/3/15 7:00,0.3,1
2018/3/15 7:15,0.49,1
2018/3/15 7:30,0.68,1
2018/3/15 7:45,0.87,1
2018/3/15 8:00,1.06,1
2018/3/15 8:15,1.32,1
2018/3/15 8:30,1.58,1
2018/3/15 8:45,1.84,1
2018/3/15 9:00,2.1,1
2018/3/15 9:15,2.46,1
2018/3/15 9:30,2.81,1
2018/3/15 9:45,3.17,1
2018/3/15 10:00,3.52,1
2018/3/15 10:15,3.32,1
2018/3/15 10:30,3.12,1
2018/3/15 10:45,2.92,1
2018/3/15 11:00,2.72,1
2018/3/15 11:15,2.27,1
2018/3/15 11:30,1.81,1
2018/3/15 11:45,1.36,1
2018/3/15 12:00,0.9,1
2018/3/15 12:15,0.69,1
2018/3/15 12:30,0.48,1
2018/3/15 12:45,0.27,1
2018/3/15 13:00,0.06,1
2018/3/15 13:15,0.06,1
2018/3/15 13:30,0.06,1
2018/3/15 13:45,0.05,1
2018/3/15 14:00,0.05,1
2018/3/15 14:15,0.04,1
2018/3/15 14:30,0.03,1
2018/3/15 14:45,0.02,1
2018/3/15 15:00,0.01,1
2018/3/15 15:15,0.02,1
2018/3/15 15:30,0.02,1
2018/3/15 15:45,0.03,1
2018/3/15 16:00,0.03,1
2018/3/15 16:15,0.03,1
2018/3/15 16:30,0.03,1
2018/3/15 16:45,0.02,1
2018/3/15 17:00,0.02,1
2018/3/15 17:15,0.02,1
2018/3/15 17:30,0.01,1
2018/3/15 17:45,0.01,1
2018/3/15 18:15,0.03,2
2018/3/15 18:30,0.05,1
2018/3/15 18:45,0.08,1
2018/3/15 19:00,0.1,1
2018/3/15 19:15,0.16,1
2018/3/15 19:30,0.21,1
2018/3/15 19:45,0.27,1
2018/3/15 20:00,0.32,1
2018/3/15 20:15,0.32,1
2018/3/15 20:30,0.32,1
2018/3/15 20:45,0.31,1
2018/3/15 21:00,0.31,1
2018/3/15 21:15,0.27,1
2018/3/15 21:30,0.23,1
2018/3/15 21:45,0.19,1
2018/3/15 22:00,0.15,1
2018/3/15 22:15,0.12,1
2018/3/15 22:30,0.08,1
2018/3/15 22:45,0.05,1
2018/3/15 23:00,0.01,1
2018/3/15 23:15,0.01,1
2018/3/15 23:30,0.01,1
2018/3/17 5:30,0.01,120
2018/3/17 5:45,0.01,1
2018/3/17 6:00,0.01,1
2018/3/17 6:15,0.24,1
2018/3/17 6:30,0.46,1
2018/3/17 6:45,0.69,1
2018/3/17 7:00,0.91,1
2018/3/17 7:15,0.99,1
2018/3/17 7:30,1.06,1
2018/3/17 7:45,1.14,1
2018/3/17 8:00,1.21,1
2018/3/17 8:15,1.21,1
2018/3/17 8:30,1.21,1
2018/3/17 8:45,1.22,1
2018/3/17 9:00,1.22,1
2018/3/17 9:15,1.11,1
2018/3/17 9:30,1.0,1
2018/3/17 9:45,0.9,1
2018/3/17 10:00,0.79,1
2018/3/17 10:15,0.79,1
2018/3/17 10:30,0.78,1
2018/3/17 10:45,0.78,1
2018/3/17 11:00,0.77,1
2018/3/17 11:15,0.86,1
2018/3/17 11:30,0.95,1
2018/3/17 11:45,1.04,1
2018/3/17 12:00,1.13,1
2018/3/17 12:15,1.1,1
2018/3/17 12:30,1.06,1
2018/3/17 12:45,1.02,1
2018/3/17 13:00,0.99,1
2018/3/17 13:15,1.12,1
2018/3/17 13:30,1.24,1
2018/3/17 13:45,1.37,1
2018/3/17 14:00,1.49,1
2018/3/17 14:15,1.67,1
2018/3/17 14:30,1.85,1
2018/3/17 14:45,2.02,1
2018/3/17 15:00,2.2,1
2018/3/17 15:15,2.19,1
2018/3/17 15:30,2.17,1
2018/3/17 15:45,2.16,1
2018/3/17 16:00,2.15,1
2018/3/17 16:15,2.09,1
2018/3/17 16:30,2.04,1
2018/3/17 16:45,1.98,1
2018/3/17 17:00,1.92,1
2018/3/17 17:15,1.73,1
2018/3/17 17:30,1.54,1
2018/3/17 17:45,1.34,1
2018/3/17 18:00,1.15,1
2018/3/17 18:15,0.97,1
2018/3/17 18:30,0.78,1
2018/3/17 18:45,0.6,1
2018/3/17 19:00,0.42,1
2018/3/17 19:15,0.4,1
2018/3/17 19:30,0.37,1
2018/3/17 19:45,0.35,1
2018/3/17 20:00,0.32,1
2018/3/17 20:15,0.27,1
2018/3/17 20:30,0.22,1
2018/3/17 20:45,0.17,1
2018/3/17 21:00,0.12,1
2018/3/17 21:15,0.16,1
2018/3/17 21:30,0.2,1
2018/3/17 21:45,0.24,1
2018/3/17 22:00,0.28,1
2018/3/17 22:15,0.36,1
2018/3/17 22:30,0.45,1
2018/3/17 22:45,0.53,1
2018/3/17 23:00,0.61,1
2018/3/17 23:15,0.63,1
2018/3/17 23:30,0.65,1
2018/3/17 23:45,0.67,1
2018/3/18 0:00,0.69,1
2018/3/18 0:15,0.69,1
2018/3/18 0:30,0.69,1
2018/3/18 0:45,0.68,1
2018/3/18 1:00,0.68,1
2018/3/18 1:15,0.74,1
2018/3/18 1:30,0.8,1
2018/3/18 1:45,0.85,1
2018/3/18 2:00,0.91,1
2018/3/18 2:15,0.98,1
2018/3/18 2:30,1.06,1
2018/3/18 2:45,1.13,1
2018/3/18 3:00,1.2,1
2018/3/18 3:15,1.09,1
2018/3/18 3:30,0.98,1
2018/3/18 3:45,0.86,1
2018/3/18 4:00,0.75,1
2018/3/18 4:15,0.74,1
2018/3/18 4:30,0.72,1
2018/3/18 4:45,0.71,1
2018/3/18 5:00,0.69,1
2018/3/18 5:15,0.67,1
2018/3/18 5:30,0.66,1
2018/3/18 5:45,0.64,1
2018/3/18 6:00,0.62,1
2018/3/18 6:15,0.48,1
2018/3/18 6:30,0.33,1
2018/3/18 6:45,0.19,1
2018/3/18 7:00,0.04,1
2018/3/18 7:15,0.06,1
2018/3/18 7:30,0.07,1
2018/3/18 7:45,0.09,1
2018/3/18 8:00,0.1,1
2018/3/18 8:15,0.08,1
2018/3/18 8:30,0.07,1
2018/3/18 8:45,0.05,1
2018/3/18 9:00,0.03,1
2018/3/18 9:15,0.03,1
2018/3/18 9:30,0.02,1
2018/3/18 9:45,0.02,1
2018/3/18 10:00,0.01,1
2018/3/18 10:15,0.01,1
2018/3/18 10:30,0.01,1
2018/3/18 10:45,0.01,1
2018/3/18 11:00,0.01,1
2018/3/18 11:15,0.01,1
2018/3/18 11:30,0.01,1
2018/3/18 11:45,0.01,1
2018/3/18 12:00,0.01,1
2018/3/18 12:15,0.01,1
2018/3/18 12:30,0.01,1
2018/3/18 12:45,0.01,1
2018/3/18 13:00,0.01,1
2018/3/18 13:15,0.01,1
2018/3/18 13:30,0.01,1
2018/3/19 4:30,0.01,60
2018/3/19 4:45,0.01,1
2018/3/19 5:00,0.01,1
2018/3/19 5:15,0.02,1
2018/3/19 5:30,0.03,1
2018/3/19 5:45,0.04,1
2018/3/19 6:00,0.05,1
2018/3/19 6:15,0.11,1
2018/3/19 6:30,0.17,1
2018/3/19 6:45,0.23,1
2018/3/19 7:00,0.29,1
2018/3/19 7:15,0.41,1
2018/3/19 7:30,0.53,1
2018/3/19 7:45,0.64,1
2018/3/19 8:00,0.76,1
2018/3/19 8:15,0.82,1
2018/3/19 8:30,0.88,1
2018/3/19 8:45,0.94,1
2018/3/19 9:00,1.0,1
2018/3/19 9:15,0.95,1
2018/3/19 9:30,0.89,1
2018/3/19 9:45,0.84,1
2018/3/19 10:00,0.78,1
2018/3/19 10:15,0.86,1
2018/3/19 10:30,0.95,1
2018/3/19 10:45,1.03,1
2018/3/19 11:00,1.11,1
2018/3/19 11:15,1.19,1
2018/3/19 11:30,1.26,1
2018/3/19 11:45,1.34,1
2018/3/19 12:00,1.41,1
2018/3/19 12:15,1.26,1
2018/3/19 12:30,1.11,1
2018/3/19 12:45,0.95,1
2018/3/19 13:00,0.8,1
2018/3/19 13:15,0.77,1
2018/3/19 13:30,0.74,1
2018/3/19 13:45,0.71,1
2018/3/19 14:00,0.68,1
2018/3/19 14:15,0.67,1
2018/3/19 14:30,0.66,1
2018/3/19 14:45,0.65,1
2018/3/19 15:00,0.64,1
2018/3/19 15:15,0.72,1
2018/3/19 15:30,0.79,1
2018/3/19 15:45,0.87,1
2018/3/19 16:00,0.94,1
2018/3/19 16:15,0.95,1
2018/3/19 16:30,0.95,1
2018/3/19 16:45,0.96,1
2018/3/19 17:00,0.96,1
2018/3/19 17:15,0.89,1
2018/3/19 17:30,0.82,1
2018/3/19 17:45,0.75,1
2018/3/19 18:00,0.68,1
2018/3/19 18:15,0.63,1
2018/3/19 18:30,0.59,1
2018/3/19 18:45,0.54,1
2018/3/19 19:00,0.49,1
2018/3/19 19:15,0.47,1
2018/3/19 19:30,0.45,1
2018/3/19 19:45,0.42,1
2018/3/19 20:00,0.4,1
2018/3/19 20:15,0.36,1
2018/3/19 20:30,0.33,1
2018/3/19 20:45,0.29,1
2018/3/19 21:00,0.25,1
2018/3/19 21:15,0.22,1
2018/3/19 21:30,0.2,1
2018/3/19 21:45,0.17,1
2018/3/19 22:00,0.14,1
2018/3/19 22:15,0.14,1
2018/3/19 22:30,0.15,1
2018/3/19 22:45,0.15,1
2018/3/19 23:00,0.15,1
2018/3/19 23:15,0.16,1
2018/3/19 23:30,0.17,1
2018/3/19 23:45,0.18,1
2018/3/20 0:00,0.19,1
2018/3/20 0:15,0.18,1
2018/3/20 0:30,0.18,1
2018/3/20 0:45,0.17,1
2018/3/20 1:00,0.16,1
2018/3/20 1:15,0.14,1
2018/3/20 1:30,0.12,1
2018/3/20 1:45,0.1,1
2018/3/20 2:00,0.08,1
2018/3/20 2:15,0.07,1
2018/3/20 2:30,0.06,1
2018/3/20 2:45,0.04,1
2018/3/20 3:00,0.03,1
2018/3/20 3:15,0.03,1
2018/3/20 3:30,0.03,1
2018/3/20 3:45,0.03,1
2018/3/20 4:00,0.03,1
2018/3/20 4:15,0.03,1
2018/3/20 4:30,0.02,1
2018/3/20 4:45,0.02,1
2018/3/20 5:00,0.01,1
2018/3/20 5:15,0.01,1
2018/3/20 5:30,0.02,1
2018/3/20 5:45,0.02,1
2018/3/20 6:00,0.02,1
2018/3/20 6:15,0.02,1
2018/3/20 6:30,0.01,1
2018/3/20 6:45,0.01,1
2018/3/20 7:30,0.01,3
2018/3/20 7:45,0.01,1
2018/3/20 8:00,0.01,1
2018/3/20 8:15,0.01,1
2018/3/20 8:30,0.01,1
2018/3/22 3:15,0.01,171
2018/3/22 3:30,0.01,1
2018/3/22 3:45,0.02,1
2018/3/22 4:00,0.02,1
2018/3/22 4:15,0.08,1
2018/3/22 4:30,0.13,1
2018/3/22 4:45,0.19,1
2018/3/22 5:00,0.24,1
2018/3/22 5:15,0.19,1
2018/3/22 5:30,0.14,1
2018/3/22 5:45,0.09,1
2018/3/22 6:00,0.04,1
2018/3/22 6:15,0.03,1
2018/3/22 6:30,0.02,1
2018/3/22 6:45,0.01,1
2018/3/23 21:15,0.01,154
2018/3/23 21:30,0.03,1
2018/3/23 21:45,0.04,1
2018/3/23 22:00,0.05,1
2018/3/23 22:15,0.08,1
2018/3/23 22:30,0.1,1
2018/3/23 22:45,0.12,1
2018/3/23 23:00,0.15,1
2018/3/23 23:15,0.16,1
2018/3/23 23:30,0.17,1
2018/3/23 23:45,0.18,1
2018/3/24 0:00,0.19,1
2018/3/24 0:15,0.24,1
2018/3/24 0:30,0.29,1
2018/3/24 0:45,0.33,1
2018/3/24 1:00,0.38,1
2018/3/24 1:15,0.37,1
2018/3/24 1:30,0.36,1
2018/3/24 1:45,0.35,1
2018/3/24 2:00,0.34,1
2018/3/24 2:15,0.29,1
2018/3/24 2:30,0.24,1
2018/3/24 2:45,0.18,1
2018/3/24 3:00,0.13,1
2018/3/24 3:15,0.11,1
2018/3/24 3:30,0.08,1
2018/3/24 3:45,0.06,1
2018/3/24 4:00,0.03,1
2018/3/24 4:15,0.03,1
2018/3/24 4:30,0.02,1
2018/3/24 4:45,0.02,1
2018/3/24 5:00,0.01,1
2018/3/24 5:15,0.01,1
2018/3/24 5:30,0.01,1
2018/3/24 5:45,0.01,1
2018/3/24 6:00,0.01,1
2018/3/24 6:15,0.01,1
2018/3/24 6:30,0.01,1
2018/3/24 8:30,0.01,8
2018/3/24 8:45,0.01,1
2018/3/24 9:00,0.01,1
2018/3/24 9:15,0.01,1
2018/3/24 9:30,0.02,1
2018/3/24 9:45,0.02,1
2018/3/24 10:00,0.02,1
2018/3/24 10:15,0.02,1
2018/3/24 10:30,0.03,1
2018/3/24 10:45,0.03,1
2018/3/24 11:00,0.03,1
2018/3/24 11:15,0.03,1
2018/3/24 11:30,0.03,1
2018/3/24 11:45,0.03,1
2018/3/24 12:00,0.03,1
2018/3/24 12:15,0.03,1
2018/3/24 12:30,0.03,1
2018/3/24 12:45,0.03,1
2018/3/24 13:00,0.03,1
2018/3/24 13:15,0.03,1
2018/3/24 13:30,0.02,1
2018/3/24 13:45,0.02,1
2018/3/24 14:00,0.01,1
2018/3/24 14:15,0.01,1
2018/3/24 14:30,0.01,1
2018/3/24 14:45,0.01,1
2018/3/24 15:00,0.01,1
2018/3/24 15:15,0.02,1
2018/3/24 15:30,0.02,1
2018/3/24 15:45,0.03,1
2018/3/24 16:00,0.03,1
2018/3/24 16:15,0.04,1
2018/3/24 16:30,0.04,1
2018/3/24 16:45,0.05,1
2018/3/24 17:00,0.05,1
2018/3/24 17:15,0.06,1
2018/3/24 17:30,0.08,1
2018/3/24 17:45,0.09,1
2018/3/24 18:00,0.1,1
2018/3/24 18:15,0.09,1
2018/3/24 18:30,0.07,1
2018/3/24 18:45,0.06,1
2018/3/24 19:00,0.04,1
2018/3/24 19:15,0.06,1
2018/3/24 19:30,0.07,1
2018/3/24 19:45,0.09,1
2018/3/24 20:00,0.1,1
2018/3/24 20:15,0.14,1
2018/3/24 20:30,0.17,1
2018/3/24 20:45,0.21,1
2018/3/24 21:00,0.24,1
2018/3/24 21:15,0.27,1
2018/3/24 21:30,0.3,1
2018/3/24 21:45,0.32,1
2018/3/24 22:00,0.35,1
2018/3/24 22:15,0.35,1
2018/3/24 22:30,0.35,1
2018/3/24 22:45,0.34,1
2018/3/24 23:00,0.34,1
2018/3/24 23:15,0.32,1
2018/3/24 23:30,0.3,1
2018/3/24 23:45,0.27,1
2018/3/25 0:00,0.25,1
2018/3/25 0:15,0.23,1
2018/3/25 0:30,0.22,1
2018/3/25 0:45,0.2,1
2018/3/25 1:00,0.18,1
2018/3/25 1:15,0.17,1
2018/3/25 1:30,0.15,1
2018/3/25 1:45,0.14,1
2018/3/25 2:00,0.12,1
2018/3/25 2:15,0.11,1
2018/3/25 2:30,0.09,1
2018/3/25 2:45,0.08,1
2018/3/25 3:00,0.06,1
2018/3/25 3:15,0.05,1
2018/3/25 3:30,0.03,1
2018/3/25 3:45,0.02,1
2018/3/25 4:00,0.01,1
2018/3/25 4:15,0.01,1
2018/3/25 4:30,0.01,1
2018/3/26 3:30,0.01,92
2018/3/26 3:45,0.01,1
2018/3/26 4:00,0.01,1
2018/3/26 4:15,0.01,1
2018/3/26 4:30,0.01,1
2018/3/29 1:30,0.01,276
2018/3/29 1:45,0.01,1
2018/3/29 2:00,0.01,1
2018/3/29 2:15,0.01,1
2018/3/29 2:30,0.01,1
2018/3/29 2:45,0.01,1
2018/3/29 3:00,0.01,1
2018/3/29 3:15,0.11,1
2018/3/29 3:30,0.2,1
2018/3/29 3:45,0.3,1
2018/3/29 4:00,0.39,1
2018/3/29 4:15,0.31,1
2018/3/29 4:30,0.23,1
2018/3/29 4:45,0.14,1
2018/3/29 5:00,0.06,1
2018/3/29 5:15,0.05,1
2018/3/29 5:30,0.03,1
2018/3/29 5:45,0.02,1
2018/3/29 9:15,0.01,14
2018/3/29 9:30,0.03,1
2018/3/29 9:45,0.04,1
2018/3/29 10:00,0.05,1
2018/3/29 10:15,0.04,1
2018/3/29 10:30,0.04,1
2018/3/29 10:45,0.03,1
2018/3/29 11:00,0.02,1
2018/3/29 11:15,0.02,1
2018/3/29 11:30,0.01,1
2018/3/29 11:45,0.01,1
2018/4/1 1:30,0.01,247
2018/4/1 1:45,0.01,1
2018/4/1 2:00,0.01,1
2018/4/1 2:15,0.06,1
2018/4/1 2:30,0.11,1
2018/4/1 2:45,0.16,1
2018/4/1 3:00,0.21,1
2018/4/1 3:15,0.18,1
2018/4/1 3:30,0.15,1
2018/4/1 3:45,0.12,1
2018/4/1 4:00,0.09,1
2018/4/1 4:15,0.1,1
2018/4/1 4:30,0.11,1
2018/4/1 4:45,0.11,1
2018/4/1 5:00,0.12,1
2018/4/1 5:15,0.12,1
2018/4/1 5:30,0.11,1
2018/4/1 5:45,0.11,1
2018/4/1 6:00,0.1,1
2018/4/1 6:15,0.1,1
2018/4/1 6:30,0.1,1
2018/4/1 6:45,0.09,1
2018/4/1 7:00,0.09,1
2018/4/1 7:15,0.08,1
2018/4/1 7:30,0.07,1
2018/4/1 7:45,0.05,1
2018/4/1 8:00,0.04,1
2018/4/1 8:15,0.03,1
2018/4/1 8:30,0.03,1
2018/4/1 8:45,0.02,1
2018/4/1 9:00,0.01,1
2018/4/1 9:15,0.04,1
2018/4/1 9:30,0.08,1
2018/4/1 9:45,0.11,1
2018/4/1 10:00,0.14,1
2018/4/1 10:15,0.43,1
2018/4/1 10:30,0.72,1
2018/4/1 10:45,1.0,1
2018/4/1 11:00,1.29,1
2018/4/1 11:15,1.33,1
2018/4/1 11:30,1.37,1
2018/4/1 11:45,1.4,1
2018/4/1 12:00,1.44,1
2018/4/1 12:15,1.11,1
2018/4/1 12:30,0.78,1
2018/4/1 12:45,0.44,1
2018/4/1 13:00,0.11,1
2018/4/1 13:15,0.1,1
2018/4/1 13:30,0.09,1
2018/4/1 13:45,0.08,1
2018/4/1 14:00,0.07,1
2018/4/1 14:15,0.07,1
2018/4/1 14:30,0.06,1
2018/4/1 14:45,0.06,1
2018/4/1 15:00,0.05,1
2018/4/1 15:15,0.04,1
2018/4/1 15:30,0.03,1
2018/4/1 15:45,0.01,1
2018/4/1 20:15,0.09,18
2018/4/1 20:30,0.19,1
2018/4/1 20:45,0.28,1
2018/4/1 21:00,0.37,1
2018/4/1 21:15,0.56,1
2018/4/1 21:30,0.76,1
2018/4/1 21:45,0.96,1
2018/4/1 22:00,1.15,1
2018/4/1 22:15,1.17,1
2018/4/1 22:30,1.19,1
2018/4/1 22:45,1.22,1
2018/4/1 23:00,1.24,1
2018/4/1 23:15,1.29,1
2018/4/1 23:30,1.33,1
2018/4/1 23:45,1.38,1
2018/4/2 0:00,1.42,1
2018/4/2 0:15,1.46,1
2018/4/2 0:30,1.51,1
2018/4/2 0:45,1.55,1
2018/4/2 1:00,1.59,1
2018/4/2 1:15,1.53,1
2018/4/2 1:30,1.47,1
2018/4/2 1:45,1.4,1
2018/4/2 2:00,1.34,1
2018/4/2 2:15,1.02,1
2018/4/2 2:30,0.69,1
2018/4/2 2:45,0.37,1
2018/4/2 3:00,0.04,1
2018/4/2 3:15,0.05,1
2018/4/2 3:30,0.05,1
2018/4/2 3:45,0.06,1
2018/4/2 4:00,0.06,1
2018/4/2 4:15,0.07,1
2018/4/2 4:30,0.09,1
2018/4/2 4:45,0.1,1
2018/4/2 5:00,0.11,1
2018/4/2 5:15,0.12,1
2018/4/2 5:30,0.12,1
2018/4/2 5:45,0.13,1
2018/4/2 6:00,0.13,1
2018/4/2 6:15,0.12,1
2018/4/2 6:30,0.11,1
2018/4/2 6:45,0.09,1
2018/4/2 7:00,0.08,1
2018/4/2 7:15,0.07,1
2018/4/2 7:30,0.05,1
2018/4/2 7:45,0.04,1
2018/4/2 8:00,0.02,1
2018/4/2 8:15,0.12,1
2018/4/2 8:30,0.22,1
2018/4/2 8:45,0.32,1
2018/4/2 9:00,0.42,1
2018/4/2 9:15,0.32,1
2018/4/2 9:30,0.22,1
